Id,X_Coord,Y_Coord,Z_Coord
624,-7.6588225,0.0,1.70327
625,-7.6588225,-1.0,1.0902157
626,-7.6588225,0.0,1.0902157
627,-7.6588225,-1.0,0.523634
628,-7.6588225,0.0,0.523634
629,-7.6588225,-1.0,0.0
630,-7.6588225,0.0,0.0
631,-7.6588225,-1.0,-0.523634
632,-7.6588225,0.0,-0.523634
633,-7.6588225,-1.0,-1.0902157
634,-7.6588225,0.0,-1.0902157
635,-7.6588225,-1.0,-1.70327
636,-7.6588225,0.0,-1.70327
637,-7.6588225,-1.0,-2.3666077
638,-7.6588225,0.0,-2.3666077
639,-7.6588225,-1.0,-3.0843506
640,-7.6588225,0.0,-3.0843506
641,-7.6588225,-1.0,-3.8609638
642,-7.6588225,0.0,-3.8609638
643,-7.6588225,-1.0,-4.701276
644,-7.6588225,0.0,-4.701276
645,-7.6588225,-1.0,-5.61051
646,-7.6588225,0.0,-5.61051
647,-7.6588225,-1.0,-6.5943203
648,-7.6588225,0.0,-6.5943203
649,-7.6588225,-1.0,-7.658823
650,-7.6588225,0.0,-7.658823
651,-7.6588225,-1.0,-8.810636
652,-7.6588225,0.0,-8.810636
653,-7.6588225,-1.0,-10.056921
654,-7.6588225,0.0,-10.056921
655,-7.6588225,-1.0,-11.405427
656,-7.6588225,0.0,-11.405427
657,-7.6588225,-1.0,-12.864538
658,-7.6588225,0.0,-12.864538
659,-7.6588225,-1.0,-14.443326
660,-7.6588225,0.0,-14.443326
661,-7.6588225,-1.0,-16.151606
662,-7.6588225,0.0,-16.151606
663,-7.6588225,-1.0,-18.0
664,-7.6588225,0.0,-18.0
665,-7.6588225,-1.0,-20.0
666,-7.6588225,0.0,-20.0
667,-6.5943203,-1.0,20.0
668,-6.5943203,0.0,20.0
669,-6.5943203,-1.0,18.0
670,-6.5943203,0.0,18.0
671,-6.5943203,-1.0,16.151608
672,-6.5943203,0.0,16.151608
673,-6.5943203,-1.0,14.443325
674,-6.5943203,0.0,14.443325
675,-6.5943203,-1.0,12.864536
676,-6.5943203,0.0,12.864536
677,-6.5943203,-1.0,11.405426
678,-6.5943203,0.0,11.405426
679,-6.5943203,-1.0,10.056921
680,-6.5943203,0.0,10.056921
681,-6.5943203,-1.0,8.8106365
682,-6.5943203,0.0,8.8106365
683,-6.5943203,-1.0,7.658823
684,-6.5943203,0.0,7.658823
685,-6.5943203,-1.0,6.5943203
686,-6.5943203,0.0,6.5943203
687,-6.5943203,-1.0,5.61051
688,-6.5943203,0.0,5.61051
689,-6.5943203,-1.0,4.701277
690,-6.5943203,0.0,4.701277
691,-6.5943203,-1.0,3.8609638
692,-6.5943203,0.0,3.8609638
693,-6.5943203,-1.0,3.0843506
694,-6.5943203,0.0,3.0843506
695,-6.5943203,-1.0,2.3666077
696,-6.5943203,0.0,2.3666077
697,-6.5943203,-1.0,1.70327
698,-6.5943203,0.0,1.70327
699,-6.5943203,-1.0,1.0902157
700,-6.5943203,0.0,1.0902157
701,-6.5943203,-1.0,0.523634
702,-6.5943203,0.0,0.523634
703,-6.5943203,-1.0,0.0
704,-6.5943203,0.0,0.0
705,-6.5943203,-1.0,-0.523634
